IMG_ID,CLUSTER_ID_0,CLUSTER_ID_1,CLUSTER_ID_2,CLUSTER_ID_3,CLUSTER_ID_4,CLUSTER_ID_5,CLUSTER_ID_6,CLUSTER_ID_7,CLUSTER_ID_8,CLUSTER_ID_9,CLUSTER_ID_10,CLUSTER_ID_11,CLUSTER_ID_12,CLUSTER_ID_13,CLUSTER_ID_14,CLUSTER_ID_15,CLUSTER_ID_16,CLUSTER_ID_17,CLUSTER_ID_18,CLUSTER_ID_19,CLUSTER_ID_20,CLUSTER_ID_21,CLUSTER_ID_22,CLUSTER_ID_23,CLUSTER_ID_24,CLUSTER_ID_25,CLUSTER_ID_26,CLUSTER_ID_27,CLUSTER_ID_28,CLUSTER_ID_29,CLUSTER_ID_30,CLUSTER_ID_31,CLUSTER_ID_32,CLUSTER_ID_33,CLUSTER_ID_34,CLUSTER_ID_35,CLUSTER_ID_36,CLUSTER_ID_37,CLUSTER_ID_38,CLUSTER_ID_39,CLUSTER_ID_40,CLUSTER_ID_41,CLUSTER_ID_42,CLUSTER_ID_43,CLUSTER_ID_44,CLUSTER_ID_45,CLUSTER_ID_46,CLUSTER_ID_47,CLUSTER_ID_48,CLUSTER_ID_49
41,8.0,2.0,6.0,6.0,9.0,17.0,10.0,9.0,9.0,8.0,2.0,3.0,14.0,12.0,9.0,8.0,12.0,4.0,6.0,7.0,4.0,13.0,4.0,7.0,13.0,12.0,3.0,6.0,0.0,3.0,4.0,15.0,9.0,12.0,9.0,5.0,4.0,8.0,0.0,8.0,17.0,7.0,5.0,5.0,3.0,1.0,8.0,4.0,4.0,6.0
42,1.0,3.0,3.0,11.0,7.0,6.0,8.0,7.0,37.0,4.0,5.0,9.0,7.0,9.0,4.0,19.0,10.0,20.0,4.0,7.0,12.0,6.0,4.0,4.0,7.0,7.0,9.0,5.0,8.0,5.0,3.0,6.0,15.0,5.0,3.0,14.0,6.0,11.0,2.0,8.0,9.0,10.0,5.0,2.0,3.0,10.0,11.0,4.0,2.0,4.0
43,6.0,0.0,11.0,8.0,17.0,2.0,5.0,10.0,8.0,7.0,13.0,6.0,11.0,7.0,14.0,6.0,7.0,11.0,6.0,8.0,11.0,3.0,4.0,15.0,2.0,5.0,7.0,6.0,6.0,4.0,2.0,5.0,10.0,6.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,7.0,4.0,9.0,8.0,12.0,3.0,4.0,6.0
44,37.0,33.0,15.0,19.0,23.0,21.0,36.0,11.0,20.0,22.0,24.0,24.0,35.0,43.0,24.0,48.0,44.0,20.0,53.0,31.0,36.0,34.0,39.0,34.0,31.0,41.0,21.0,31.0,42.0,36.0,21.0,45.0,17.0,26.0,27.0,46.0,17.0,46.0,34.0,38.0,45.0,23.0,40.0,47.0,39.0,19.0,18.0,16.0,6.0,14.0
45,4.0,9.0,1.0,8.0,6.0,1.0,2.0,18.0,10.0,12.0,5.0,10.0,9.0,6.0,10.0,7.0,2.0,14.0,5.0,11.0,7.0,7.0,4.0,9.0,5.0,4.0,5.0,5.0,8.0,3.0,9.0,7.0,8.0,8.0,4.0,5.0,7.0,6.0,8.0,7.0,2.0,2.0,5.0,4.0,5.0,6.0,7.0,10.0,25.0,14.0
46,32.0,34.0,16.0,28.0,22.0,46.0,186.0,7.0,6.0,18.0,21.0,25.0,41.0,58.0,20.0,117.0,56.0,5.0,73.0,34.0,22.0,110.0,52.0,50.0,108.0,66.0,33.0,33.0,48.0,15.0,21.0,71.0,18.0,45.0,89.0,34.0,24.0,89.0,28.0,39.0,75.0,32.0,69.0,63.0,40.0,17.0,23.0,20.0,2.0,3.0
47,4.0,11.0,9.0,5.0,13.0,10.0,9.0,18.0,13.0,7.0,10.0,7.0,13.0,8.0,19.0,8.0,5.0,11.0,13.0,11.0,8.0,16.0,18.0,9.0,9.0,8.0,9.0,6.0,6.0,9.0,6.0,11.0,6.0,13.0,8.0,21.0,5.0,10.0,16.0,5.0,11.0,9.0,4.0,23.0,9.0,9.0,16.0,6.0,5.0,6.0
48,13.0,9.0,20.0,20.0,20.0,14.0,22.0,26.0,63.0,28.0,19.0,11.0,14.0,14.0,36.0,20.0,16.0,39.0,7.0,18.0,25.0,22.0,14.0,15.0,23.0,17.0,14.0,9.0,11.0,13.0,8.0,24.0,10.0,9.0,20.0,15.0,17.0,27.0,11.0,9.0,23.0,17.0,10.0,11.0,13.0,11.0,30.0,15.0,15.0,16.0
49,3.0,11.0,2.0,5.0,14.0,2.0,6.0,16.0,15.0,6.0,6.0,6.0,11.0,5.0,8.0,21.0,8.0,12.0,4.0,14.0,10.0,10.0,2.0,10.0,3.0,7.0,3.0,10.0,15.0,10.0,10.0,8.0,23.0,10.0,9.0,14.0,3.0,8.0,7.0,20.0,9.0,4.0,9.0,2.0,11.0,4.0,17.0,1.0,6.0,11.0
50,4.0,12.0,7.0,6.0,11.0,22.0,6.0,42.0,23.0,21.0,11.0,10.0,18.0,6.0,17.0,13.0,11.0,28.0,1.0,7.0,15.0,14.0,2.0,4.0,11.0,7.0,4.0,7.0,8.0,11.0,5.0,8.0,10.0,11.0,12.0,11.0,4.0,15.0,7.0,7.0,13.0,6.0,6.0,4.0,5.0,12.0,25.0,4.0,4.0,3.0
51,2.0,5.0,6.0,5.0,4.0,6.0,3.0,0.0,23.0,4.0,3.0,12.0,2.0,7.0,1.0,15.0,2.0,13.0,6.0,12.0,6.0,4.0,9.0,10.0,3.0,4.0,13.0,7.0,2.0,4.0,1.0,4.0,7.0,3.0,3.0,7.0,12.0,4.0,2.0,7.0,3.0,2.0,5.0,8.0,3.0,11.0,2.0,13.0,11.0,15.0
52,12.0,16.0,3.0,7.0,10.0,47.0,22.0,0.0,4.0,3.0,8.0,18.0,9.0,25.0,2.0,3.0,27.0,4.0,48.0,15.0,5.0,30.0,49.0,22.0,47.0,14.0,23.0,10.0,11.0,6.0,37.0,24.0,5.0,8.0,30.0,5.0,12.0,7.0,26.0,11.0,5.0,10.0,20.0,41.0,10.0,14.0,0.0,13.0,6.0,3.0
53,79.0,71.0,36.0,50.0,46.0,81.0,85.0,37.0,15.0,51.0,53.0,85.0,75.0,66.0,22.0,60.0,84.0,6.0,86.0,60.0,42.0,57.0,79.0,72.0,92.0,87.0,88.0,38.0,61.0,38.0,120.0,71.0,39.0,79.0,66.0,24.0,81.0,91.0,69.0,59.0,101.0,66.0,61.0,85.0,67.0,44.0,50.0,99.0,36.0,16.0
54,2.0,9.0,3.0,6.0,6.0,4.0,13.0,5.0,23.0,9.0,10.0,9.0,7.0,10.0,10.0,17.0,5.0,21.0,5.0,6.0,18.0,12.0,3.0,10.0,4.0,8.0,13.0,16.0,20.0,16.0,3.0,7.0,10.0,12.0,7.0,9.0,16.0,12.0,12.0,12.0,17.0,4.0,6.0,2.0,22.0,20.0,16.0,4.0,6.0,4.0
55,25.0,16.0,8.0,8.0,12.0,5.0,22.0,7.0,13.0,9.0,26.0,15.0,24.0,22.0,13.0,31.0,17.0,12.0,10.0,25.0,16.0,7.0,11.0,36.0,17.0,16.0,11.0,24.0,14.0,15.0,8.0,16.0,18.0,21.0,20.0,14.0,10.0,12.0,19.0,23.0,11.0,12.0,13.0,9.0,15.0,11.0,12.0,24.0,14.0,13.0
56,20.0,13.0,77.0,10.0,45.0,8.0,14.0,24.0,52.0,52.0,32.0,11.0,27.0,11.0,54.0,21.0,13.0,36.0,9.0,9.0,15.0,17.0,11.0,12.0,16.0,27.0,15.0,13.0,19.0,22.0,11.0,25.0,15.0,23.0,21.0,23.0,16.0,18.0,16.0,17.0,11.0,14.0,10.0,5.0,18.0,12.0,51.0,9.0,32.0,19.0
57,3.0,3.0,5.0,6.0,9.0,0.0,3.0,5.0,1.0,5.0,6.0,6.0,2.0,7.0,3.0,7.0,2.0,10.0,3.0,6.0,5.0,2.0,5.0,7.0,2.0,1.0,6.0,0.0,9.0,11.0,1.0,3.0,3.0,2.0,2.0,7.0,4.0,1.0,2.0,5.0,3.0,5.0,4.0,3.0,7.0,0.0,10.0,2.0,5.0,9.0
58,3.0,6.0,5.0,4.0,8.0,4.0,7.0,6.0,14.0,15.0,13.0,10.0,8.0,7.0,9.0,6.0,16.0,33.0,9.0,12.0,8.0,5.0,12.0,11.0,9.0,5.0,3.0,7.0,4.0,8.0,7.0,15.0,1.0,4.0,3.0,5.0,4.0,10.0,11.0,6.0,4.0,6.0,4.0,19.0,4.0,6.0,2.0,6.0,4.0,23.0
59,46.0,53.0,19.0,32.0,27.0,95.0,70.0,20.0,32.0,20.0,26.0,40.0,46.0,34.0,17.0,11.0,85.0,26.0,105.0,37.0,17.0,111.0,100.0,33.0,96.0,45.0,39.0,27.0,26.0,22.0,69.0,90.0,20.0,40.0,89.0,15.0,46.0,57.0,35.0,15.0,58.0,20.0,50.0,82.0,22.0,10.0,14.0,29.0,8.0,5.0
60,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,6.0,2.0,0.0,3.0,7.0,1.0,3.0,3.0,2.0,6.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,1.0,3.0,9.0,0.0,3.0,2.0,6.0
61,5.0,11.0,5.0,12.0,15.0,6.0,10.0,27.0,26.0,8.0,15.0,7.0,16.0,15.0,16.0,25.0,11.0,20.0,16.0,14.0,16.0,7.0,7.0,14.0,13.0,10.0,12.0,19.0,12.0,4.0,7.0,6.0,24.0,28.0,6.0,22.0,11.0,12.0,14.0,14.0,16.0,14.0,17.0,7.0,15.0,10.0,21.0,6.0,8.0,13.0
62,29.0,26.0,63.0,34.0,59.0,94.0,20.0,89.0,40.0,103.0,57.0,84.0,67.0,19.0,71.0,18.0,57.0,46.0,31.0,71.0,33.0,50.0,78.0,71.0,35.0,16.0,26.0,19.0,18.0,29.0,49.0,54.0,31.0,55.0,44.0,46.0,29.0,29.0,17.0,10.0,28.0,42.0,10.0,69.0,15.0,33.0,109.0,83.0,67.0,38.0
63,12.0,24.0,20.0,15.0,29.0,3.0,9.0,12.0,23.0,23.0,41.0,10.0,23.0,17.0,9.0,8.0,13.0,24.0,7.0,17.0,37.0,5.0,7.0,27.0,7.0,9.0,11.0,12.0,21.0,22.0,11.0,10.0,28.0,21.0,8.0,36.0,10.0,7.0,16.0,27.0,11.0,19.0,23.0,10.0,29.0,21.0,12.0,18.0,7.0,17.0
64,44.0,45.0,86.0,69.0,85.0,91.0,58.0,39.0,21.0,111.0,66.0,77.0,101.0,59.0,93.0,33.0,123.0,43.0,65.0,97.0,26.0,109.0,107.0,106.0,81.0,57.0,34.0,37.0,51.0,47.0,58.0,118.0,47.0,95.0,107.0,53.0,39.0,49.0,51.0,65.0,50.0,55.0,86.0,89.0,50.0,26.0,36.0,69.0,24.0,37.0
65,7.0,24.0,10.0,10.0,16.0,19.0,15.0,10.0,10.0,16.0,13.0,14.0,12.0,25.0,12.0,15.0,15.0,16.0,18.0,14.0,25.0,25.0,26.0,17.0,16.0,27.0,12.0,15.0,21.0,19.0,5.0,21.0,22.0,22.0,18.0,20.0,6.0,22.0,16.0,27.0,14.0,4.0,20.0,22.0,17.0,30.0,8.0,11.0,32.0,16.0
66,12.0,10.0,9.0,7.0,9.0,7.0,6.0,7.0,17.0,7.0,16.0,12.0,16.0,18.0,8.0,13.0,9.0,17.0,8.0,14.0,12.0,5.0,12.0,19.0,6.0,14.0,13.0,17.0,22.0,9.0,7.0,7.0,9.0,11.0,13.0,30.0,14.0,13.0,21.0,14.0,17.0,9.0,13.0,18.0,17.0,25.0,8.0,15.0,10.0,13.0
67,47.0,40.0,45.0,37.0,56.0,58.0,62.0,34.0,30.0,48.0,45.0,63.0,51.0,43.0,51.0,23.0,74.0,21.0,50.0,69.0,33.0,29.0,52.0,72.0,24.0,50.0,47.0,24.0,41.0,31.0,51.0,62.0,28.0,41.0,30.0,39.0,41.0,59.0,53.0,20.0,54.0,43.0,48.0,64.0,37.0,30.0,57.0,93.0,42.0,32.0
68,6.0,11.0,12.0,6.0,13.0,4.0,11.0,7.0,26.0,6.0,8.0,7.0,15.0,13.0,13.0,13.0,8.0,28.0,10.0,14.0,19.0,6.0,3.0,10.0,3.0,5.0,2.0,12.0,8.0,15.0,6.0,2.0,20.0,11.0,9.0,28.0,13.0,3.0,8.0,13.0,14.0,16.0,9.0,5.0,12.0,12.0,13.0,3.0,5.0,8.0
69,8.0,18.0,24.0,18.0,33.0,7.0,9.0,24.0,35.0,22.0,18.0,16.0,25.0,7.0,19.0,15.0,13.0,31.0,16.0,31.0,21.0,9.0,13.0,21.0,9.0,13.0,15.0,15.0,18.0,20.0,11.0,6.0,17.0,15.0,5.0,43.0,13.0,7.0,24.0,16.0,16.0,12.0,17.0,16.0,16.0,29.0,33.0,10.0,33.0,16.0
70,15.0,8.0,11.0,10.0,14.0,2.0,8.0,12.0,21.0,8.0,17.0,13.0,18.0,10.0,18.0,20.0,11.0,32.0,6.0,16.0,20.0,3.0,7.0,15.0,10.0,11.0,19.0,23.0,21.0,19.0,9.0,9.0,20.0,11.0,5.0,15.0,8.0,11.0,15.0,13.0,5.0,11.0,10.0,5.0,19.0,15.0,16.0,18.0,14.0,10.0
71,17.0,16.0,112.0,14.0,64.0,15.0,20.0,113.0,33.0,104.0,35.0,20.0,36.0,8.0,152.0,16.0,29.0,28.0,22.0,48.0,14.0,16.0,22.0,53.0,17.0,18.0,7.0,4.0,9.0,26.0,12.0,36.0,23.0,42.0,21.0,40.0,8.0,25.0,12.0,19.0,33.0,16.0,8.0,25.0,10.0,8.0,68.0,16.0,41.0,50.0
72,12.0,11.0,5.0,7.0,8.0,0.0,4.0,23.0,9.0,3.0,5.0,2.0,2.0,7.0,7.0,10.0,0.0,4.0,0.0,4.0,14.0,3.0,0.0,3.0,1.0,1.0,7.0,10.0,9.0,13.0,2.0,1.0,9.0,5.0,1.0,14.0,5.0,2.0,7.0,14.0,1.0,8.0,8.0,2.0,17.0,11.0,13.0,1.0,5.0,1.0
73,2.0,4.0,5.0,1.0,3.0,1.0,11.0,2.0,4.0,3.0,1.0,4.0,4.0,11.0,5.0,15.0,2.0,10.0,5.0,2.0,5.0,9.0,7.0,2.0,4.0,6.0,3.0,2.0,4.0,5.0,2.0,5.0,9.0,2.0,3.0,3.0,8.0,3.0,6.0,12.0,4.0,2.0,5.0,9.0,4.0,11.0,3.0,3.0,8.0,1.0
74,16.0,27.0,5.0,17.0,17.0,16.0,39.0,27.0,24.0,8.0,22.0,11.0,20.0,24.0,5.0,33.0,38.0,23.0,40.0,14.0,23.0,40.0,31.0,13.0,15.0,35.0,8.0,19.0,23.0,16.0,17.0,24.0,25.0,24.0,32.0,32.0,18.0,35.0,20.0,16.0,42.0,6.0,23.0,21.0,21.0,14.0,41.0,8.0,8.0,3.0
75,14.0,12.0,12.0,10.0,20.0,6.0,8.0,30.0,16.0,12.0,14.0,9.0,16.0,12.0,11.0,14.0,11.0,18.0,14.0,10.0,18.0,14.0,11.0,13.0,10.0,5.0,4.0,14.0,17.0,8.0,11.0,9.0,16.0,18.0,15.0,16.0,12.0,9.0,17.0,12.0,14.0,7.0,16.0,7.0,9.0,6.0,25.0,8.0,9.0,9.0
76,22.0,20.0,16.0,20.0,20.0,8.0,23.0,18.0,31.0,20.0,22.0,14.0,24.0,23.0,18.0,34.0,14.0,28.0,13.0,15.0,26.0,39.0,10.0,14.0,23.0,20.0,27.0,20.0,30.0,32.0,17.0,13.0,29.0,31.0,40.0,37.0,29.0,28.0,19.0,35.0,8.0,27.0,17.0,7.0,31.0,29.0,14.0,14.0,9.0,13.0
77,12.0,21.0,12.0,17.0,22.0,30.0,16.0,6.0,9.0,18.0,16.0,29.0,13.0,9.0,17.0,13.0,24.0,8.0,15.0,17.0,13.0,5.0,29.0,20.0,17.0,14.0,23.0,15.0,18.0,11.0,24.0,28.0,11.0,8.0,6.0,11.0,24.0,11.0,14.0,12.0,7.0,14.0,18.0,27.0,17.0,35.0,6.0,19.0,11.0,11.0
78,6.0,10.0,12.0,8.0,23.0,1.0,5.0,9.0,20.0,8.0,18.0,3.0,5.0,8.0,11.0,9.0,6.0,22.0,1.0,6.0,7.0,1.0,6.0,8.0,2.0,9.0,6.0,14.0,6.0,10.0,0.0,1.0,13.0,8.0,0.0,13.0,4.0,4.0,8.0,7.0,2.0,4.0,6.0,3.0,3.0,13.0,12.0,2.0,0.0,6.0
79,31.0,60.0,29.0,38.0,57.0,45.0,39.0,58.0,29.0,40.0,17.0,44.0,49.0,44.0,69.0,26.0,67.0,36.0,76.0,41.0,34.0,43.0,72.0,51.0,44.0,28.0,45.0,23.0,39.0,22.0,63.0,57.0,20.0,49.0,40.0,54.0,39.0,36.0,64.0,32.0,47.0,39.0,31.0,75.0,41.0,19.0,113.0,49.0,16.0,22.0
80,4.0,3.0,8.0,3.0,8.0,11.0,8.0,11.0,12.0,14.0,2.0,12.0,7.0,21.0,31.0,31.0,13.0,15.0,3.0,5.0,2.0,10.0,2.0,6.0,6.0,12.0,16.0,11.0,6.0,5.0,5.0,21.0,9.0,6.0,7.0,9.0,18.0,6.0,0.0,16.0,11.0,3.0,18.0,5.0,6.0,11.0,13.0,4.0,18.0,11.0
81,12.0,23.0,4.0,16.0,14.0,88.0,22.0,5.0,7.0,14.0,19.0,20.0,32.0,19.0,15.0,7.0,37.0,4.0,74.0,13.0,13.0,59.0,61.0,17.0,62.0,17.0,35.0,17.0,14.0,12.0,41.0,51.0,5.0,35.0,59.0,21.0,20.0,16.0,17.0,15.0,14.0,13.0,22.0,60.0,14.0,16.0,5.0,21.0,2.0,2.0
82,17.0,19.0,27.0,8.0,33.0,1.0,7.0,29.0,31.0,21.0,31.0,13.0,23.0,17.0,18.0,2.0,10.0,22.0,10.0,30.0,21.0,8.0,9.0,29.0,5.0,11.0,13.0,9.0,8.0,19.0,8.0,13.0,12.0,26.0,5.0,18.0,11.0,9.0,18.0,8.0,12.0,12.0,14.0,9.0,11.0,11.0,20.0,9.0,13.0,19.0
83,0.0,2.0,1.0,7.0,2.0,0.0,1.0,3.0,15.0,1.0,2.0,2.0,2.0,1.0,2.0,8.0,3.0,8.0,2.0,7.0,9.0,5.0,1.0,3.0,1.0,4.0,6.0,9.0,7.0,11.0,2.0,3.0,7.0,4.0,2.0,8.0,1.0,3.0,5.0,14.0,5.0,2.0,1.0,2.0,11.0,19.0,0.0,2.0,3.0,3.0
84,0.0,5.0,3.0,5.0,2.0,1.0,2.0,0.0,21.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,19.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,3.0,1.0,0.0,0.0,8.0,2.0,0.0,4.0,6.0,0.0,3.0,5.0,1.0,1.0,1.0,3.0,2.0,5.0,0.0,2.0,2.0,0.0
85,18.0,11.0,11.0,12.0,28.0,16.0,21.0,7.0,26.0,14.0,27.0,23.0,20.0,21.0,12.0,13.0,15.0,32.0,15.0,23.0,14.0,20.0,14.0,14.0,15.0,24.0,20.0,14.0,10.0,14.0,10.0,18.0,17.0,22.0,20.0,17.0,11.0,16.0,12.0,16.0,24.0,14.0,19.0,13.0,10.0,13.0,12.0,22.0,19.0,19.0
86,12.0,25.0,2.0,16.0,16.0,102.0,46.0,3.0,28.0,7.0,5.0,26.0,23.0,23.0,9.0,8.0,51.0,16.0,86.0,20.0,11.0,89.0,124.0,22.0,78.0,30.0,25.0,10.0,12.0,18.0,42.0,51.0,11.0,20.0,64.0,27.0,37.0,30.0,23.0,14.0,16.0,9.0,22.0,113.0,16.0,15.0,6.0,21.0,3.0,4.0
87,3.0,4.0,2.0,4.0,4.0,0.0,1.0,1.0,18.0,0.0,3.0,4.0,2.0,5.0,3.0,3.0,2.0,6.0,0.0,3.0,9.0,0.0,5.0,5.0,0.0,1.0,7.0,4.0,7.0,9.0,1.0,2.0,1.0,4.0,0.0,8.0,4.0,5.0,2.0,5.0,2.0,4.0,1.0,5.0,3.0,10.0,5.0,7.0,4.0,7.0
88,13.0,33.0,11.0,16.0,15.0,4.0,25.0,18.0,49.0,9.0,29.0,12.0,19.0,38.0,4.0,31.0,18.0,88.0,23.0,18.0,23.0,29.0,15.0,9.0,16.0,27.0,22.0,38.0,45.0,23.0,16.0,29.0,22.0,27.0,17.0,30.0,23.0,39.0,27.0,42.0,27.0,13.0,32.0,19.0,40.0,40.0,33.0,7.0,8.0,2.0
89,3.0,2.0,4.0,3.0,9.0,2.0,3.0,12.0,17.0,4.0,11.0,7.0,4.0,10.0,4.0,6.0,1.0,17.0,4.0,13.0,5.0,0.0,1.0,15.0,5.0,2.0,10.0,8.0,7.0,10.0,6.0,3.0,14.0,3.0,4.0,7.0,7.0,5.0,9.0,15.0,8.0,9.0,10.0,6.0,2.0,7.0,10.0,5.0,10.0,12.0
90,5.0,7.0,5.0,4.0,6.0,0.0,1.0,0.0,5.0,4.0,13.0,6.0,7.0,4.0,3.0,3.0,0.0,11.0,8.0,9.0,9.0,0.0,4.0,9.0,0.0,2.0,7.0,9.0,9.0,13.0,4.0,0.0,10.0,2.0,1.0,15.0,5.0,0.0,9.0,9.0,3.0,6.0,3.0,6.0,3.0,18.0,3.0,6.0,5.0,18.0
91,15.0,17.0,8.0,13.0,24.0,14.0,22.0,15.0,30.0,6.0,35.0,12.0,23.0,24.0,7.0,18.0,20.0,34.0,24.0,24.0,16.0,21.0,22.0,26.0,25.0,24.0,7.0,16.0,21.0,28.0,16.0,20.0,7.0,26.0,16.0,19.0,17.0,23.0,18.0,27.0,27.0,23.0,26.0,18.0,26.0,19.0,21.0,13.0,6.0,2.0
92,0.0,1.0,1.0,3.0,8.0,0.0,4.0,4.0,17.0,12.0,8.0,1.0,11.0,3.0,8.0,3.0,3.0,13.0,2.0,4.0,6.0,6.0,3.0,2.0,3.0,5.0,1.0,2.0,5.0,11.0,5.0,2.0,5.0,6.0,4.0,8.0,5.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,7.0,6.0,3.0,5.0,5.0,2.0
93,29.0,34.0,39.0,27.0,48.0,37.0,27.0,10.0,38.0,47.0,49.0,51.0,27.0,29.0,27.0,12.0,50.0,52.0,53.0,53.0,17.0,56.0,51.0,61.0,52.0,25.0,35.0,27.0,34.0,15.0,25.0,51.0,18.0,30.0,45.0,36.0,39.0,13.0,46.0,19.0,20.0,27.0,25.0,51.0,30.0,20.0,8.0,44.0,38.0,36.0
94,16.0,12.0,123.0,16.0,91.0,13.0,13.0,21.0,12.0,49.0,16.0,18.0,20.0,18.0,171.0,17.0,28.0,17.0,22.0,23.0,20.0,6.0,12.0,20.0,10.0,14.0,14.0,12.0,16.0,16.0,14.0,22.0,17.0,21.0,11.0,13.0,8.0,15.0,14.0,11.0,19.0,14.0,11.0,16.0,10.0,17.0,26.0,18.0,59.0,34.0
95,23.0,31.0,20.0,22.0,33.0,124.0,47.0,19.0,14.0,21.0,25.0,26.0,42.0,24.0,13.0,14.0,46.0,19.0,70.0,34.0,19.0,65.0,69.0,29.0,64.0,28.0,29.0,15.0,17.0,18.0,46.0,59.0,17.0,33.0,53.0,29.0,21.0,41.0,21.0,13.0,28.0,14.0,28.0,64.0,28.0,20.0,16.0,31.0,6.0,6.0
96,10.0,19.0,11.0,22.0,26.0,64.0,71.0,7.0,25.0,27.0,10.0,30.0,24.0,23.0,27.0,30.0,60.0,14.0,37.0,31.0,12.0,73.0,50.0,46.0,51.0,28.0,17.0,22.0,13.0,10.0,17.0,62.0,16.0,24.0,57.0,43.0,26.0,42.0,19.0,23.0,36.0,23.0,23.0,43.0,19.0,13.0,21.0,27.0,17.0,32.0
97,14.0,23.0,8.0,21.0,24.0,12.0,28.0,13.0,50.0,11.0,37.0,21.0,26.0,21.0,8.0,23.0,26.0,39.0,30.0,26.0,28.0,35.0,19.0,25.0,20.0,21.0,20.0,19.0,32.0,23.0,23.0,22.0,25.0,25.0,38.0,21.0,26.0,33.0,16.0,27.0,25.0,24.0,29.0,24.0,24.0,12.0,21.0,23.0,44.0,16.0
98,3.0,5.0,3.0,2.0,6.0,2.0,3.0,0.0,5.0,0.0,2.0,2.0,1.0,2.0,5.0,5.0,1.0,7.0,2.0,1.0,3.0,1.0,5.0,3.0,1.0,3.0,2.0,0.0,4.0,3.0,3.0,4.0,4.0,4.0,0.0,7.0,4.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,7.0,23.0,0.0,2.0,11.0,12.0
99,6.0,2.0,24.0,5.0,10.0,2.0,9.0,15.0,30.0,8.0,6.0,9.0,10.0,8.0,20.0,11.0,1.0,14.0,4.0,11.0,11.0,16.0,5.0,10.0,10.0,8.0,1.0,5.0,9.0,15.0,7.0,3.0,11.0,11.0,10.0,6.0,3.0,7.0,2.0,6.0,6.0,4.0,9.0,5.0,10.0,10.0,9.0,6.0,10.0,11.0
100,9.0,16.0,8.0,11.0,12.0,4.0,17.0,18.0,44.0,11.0,12.0,9.0,9.0,11.0,12.0,19.0,10.0,20.0,9.0,12.0,15.0,7.0,8.0,7.0,7.0,8.0,11.0,17.0,12.0,15.0,3.0,4.0,10.0,13.0,9.0,21.0,12.0,5.0,16.0,13.0,2.0,9.0,9.0,5.0,18.0,13.0,20.0,3.0,2.0,7.0
101,4.0,11.0,9.0,11.0,8.0,2.0,5.0,3.0,21.0,9.0,7.0,6.0,5.0,6.0,2.0,9.0,5.0,14.0,9.0,14.0,4.0,9.0,5.0,12.0,3.0,7.0,6.0,8.0,12.0,4.0,7.0,9.0,7.0,6.0,7.0,17.0,8.0,3.0,6.0,8.0,13.0,9.0,8.0,10.0,6.0,6.0,8.0,5.0,5.0,9.0
102,18.0,16.0,0.0,3.0,10.0,36.0,22.0,10.0,5.0,4.0,16.0,9.0,17.0,12.0,6.0,7.0,24.0,9.0,44.0,11.0,8.0,31.0,73.0,9.0,42.0,22.0,14.0,5.0,8.0,11.0,19.0,22.0,8.0,16.0,27.0,3.0,11.0,17.0,17.0,4.0,17.0,7.0,16.0,70.0,7.0,12.0,9.0,9.0,1.0,2.0
103,26.0,32.0,34.0,31.0,36.0,9.0,33.0,35.0,25.0,26.0,39.0,30.0,39.0,40.0,39.0,33.0,31.0,28.0,29.0,41.0,30.0,19.0,26.0,50.0,22.0,37.0,23.0,35.0,33.0,28.0,32.0,28.0,30.0,32.0,12.0,50.0,25.0,45.0,36.0,26.0,32.0,33.0,32.0,20.0,38.0,10.0,48.0,26.0,29.0,12.0
104,3.0,1.0,4.0,6.0,10.0,0.0,3.0,30.0,26.0,5.0,15.0,1.0,14.0,11.0,6.0,6.0,1.0,22.0,2.0,7.0,9.0,10.0,1.0,3.0,5.0,2.0,4.0,2.0,10.0,6.0,1.0,7.0,7.0,21.0,8.0,3.0,0.0,10.0,3.0,5.0,11.0,1.0,7.0,3.0,10.0,2.0,16.0,2.0,1.0,1.0
105,5.0,9.0,87.0,11.0,55.0,18.0,14.0,14.0,15.0,41.0,7.0,14.0,36.0,9.0,120.0,2.0,31.0,14.0,40.0,27.0,11.0,30.0,33.0,13.0,20.0,11.0,17.0,11.0,8.0,8.0,12.0,32.0,9.0,21.0,23.0,40.0,11.0,11.0,20.0,10.0,15.0,14.0,10.0,18.0,13.0,3.0,8.0,20.0,10.0,32.0
106,15.0,16.0,6.0,11.0,17.0,33.0,34.0,19.0,30.0,6.0,4.0,14.0,36.0,23.0,10.0,31.0,43.0,19.0,64.0,8.0,13.0,59.0,54.0,18.0,36.0,23.0,16.0,13.0,9.0,9.0,21.0,44.0,14.0,37.0,35.0,16.0,15.0,18.0,14.0,12.0,30.0,14.0,25.0,60.0,4.0,14.0,28.0,13.0,5.0,2.0
